Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13A1_061_Line_Y_500m,MOD13A1_061_Sample_X_500m,MOD13A1_061__500m_16_days_EVI,MOD13A1_061__500m_16_days_NDVI,MOD13A1_061__500m_16_days_VI_Quality,MOD13A1_061__500m_16_days_VI_Quality_bitmask,MOD13A1_061__500m_16_days_VI_Quality_MODLAND,MOD13A1_061__500m_16_days_VI_Quality_MODLAND_Description,MOD13A1_061__500m_16_days_VI_Quality_VI_Usefulness,MOD13A1_061__500m_16_days_VI_Quality_VI_Usefulness_Description,MOD13A1_061__500m_16_days_VI_Quality_Aerosol_Quantity,MOD13A1_061__500m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13A1_061__500m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13A1_061__500m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13A1_061__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13A1_061__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13A1_061__500m_16_days_VI_Quality_Mixed_Clouds,MOD13A1_061__500m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13A1_061__500m_16_days_VI_Quality_Land/Water_Mask,MOD13A1_061__500m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13A1_061__500m_16_days_VI_Quality_Possible_snow/ice,MOD13A1_061__500m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13A1_061__500m_16_days_VI_Quality_Possible_shadow,MOD13A1_061__500m_16_days_VI_Quality_Possible_shadow_Description
DowntownDubai,19,25.1967,55.2712,2017-07-12,h23v06,1152.0,2.0,0.0632,0.0872,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2017-07-28,h23v06,1152.0,2.0,0.07,0.0974,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2017-08-13,h23v06,1152.0,2.0,0.0648,0.1099,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2017-08-29,h23v06,1152.0,2.0,0.0646,0.1053,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2017-09-14,h23v06,1152.0,2.0,0.0665,0.1074,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2017-09-30,h23v06,1152.0,2.0,0.0608,0.0996,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2017-10-16,h23v06,1152.0,2.0,0.0597,0.1102,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2017-11-01,h23v06,1152.0,2.0,0.0592,0.1114,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2017-11-17,h23v06,1152.0,2.0,0.0626,0.1334,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2017-12-03,h23v06,1152.0,2.0,0.0585,0.1011,2257.0,0b0000100011010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2017-12-19,h23v06,1152.0,2.0,0.0569,0.107,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-01-01,h23v06,1152.0,2.0,0.0567,0.1229,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-01-17,h23v06,1152.0,2.0,0.0657,0.1248,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-02-02,h23v06,1152.0,2.0,0.0791,0.1496,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-02-18,h23v06,1152.0,2.0,0.0728,0.1037,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-03-06,h23v06,1152.0,2.0,0.0648,0.1095,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-03-22,h23v06,1152.0,2.0,0.0769,0.1324,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-04-07,h23v06,1152.0,2.0,0.0788,0.1075,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-04-23,h23v06,1152.0,2.0,0.0743,0.105,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-05-09,h23v06,1152.0,2.0,0.0651,0.1009,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-05-25,h23v06,1152.0,2.0,0.0654,0.0969,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-06-10,h23v06,1152.0,2.0,0.0841,0.1265,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-06-26,h23v06,1152.0,2.0,0.0817,0.1222,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-07-12,h23v06,1152.0,2.0,0.0702,0.1013,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-07-28,h23v06,1152.0,2.0,0.0797,0.1219,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-08-13,h23v06,1152.0,2.0,0.081,0.1173,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-08-29,h23v06,1152.0,2.0,0.0681,0.1122,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-09-14,h23v06,1152.0,2.0,0.074,0.1194,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-09-30,h23v06,1152.0,2.0,0.074,0.1199,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-10-16,h23v06,1152.0,2.0,0.0608,0.103,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-11-01,h23v06,1152.0,2.0,0.0599,0.1162,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-11-17,h23v06,1152.0,2.0,0.0671,0.1282,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-12-03,h23v06,1152.0,2.0,0.0661,0.1109,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2018-12-19,h23v06,1152.0,2.0,0.0643,0.1347,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-01-01,h23v06,1152.0,2.0,0.0531,0.1362,2261.0,0b0000100011010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality (0101),0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-01-17,h23v06,1152.0,2.0,0.0533,0.0962,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-02-02,h23v06,1152.0,2.0,0.0768,0.1475,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-02-18,h23v06,1152.0,2.0,0.0809,0.143,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-03-06,h23v06,1152.0,2.0,0.0721,0.1099,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-03-22,h23v06,1152.0,2.0,0.057,0.1258,35033.0,0b1000100011011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality (0110),0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
DowntownDubai,19,25.1967,55.2712,2019-04-07,h23v06,1152.0,2.0,0.0763,0.1363,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-04-23,h23v06,1152.0,2.0,0.0709,0.1138,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-05-09,h23v06,1152.0,2.0,0.0941,0.1338,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-05-25,h23v06,1152.0,2.0,0.0924,0.133,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-06-10,h23v06,1152.0,2.0,0.0991,0.1523,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-06-26,h23v06,1152.0,2.0,0.0754,0.1265,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-07-12,h23v06,1152.0,2.0,0.0695,0.1284,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-07-28,h23v06,1152.0,2.0,0.0768,0.1096,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-08-13,h23v06,1152.0,2.0,0.0744,0.1108,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-08-29,h23v06,1152.0,2.0,0.0795,0.1193,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-09-14,h23v06,1152.0,2.0,0.0769,0.1284,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-09-30,h23v06,1152.0,2.0,0.0682,0.1268,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-10-16,h23v06,1152.0,2.0,0.0607,0.1357,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-11-01,h23v06,1152.0,2.0,0.0638,0.144,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-11-17,h23v06,1152.0,2.0,0.0844,0.1398,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-12-03,h23v06,1152.0,2.0,0.06,0.1369,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2019-12-19,h23v06,1152.0,2.0,0.0744,0.1252,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-01-01,h23v06,1152.0,2.0,0.056,0.1046,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-01-17,h23v06,1152.0,2.0,0.0786,0.126,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-02-02,h23v06,1152.0,2.0,0.0731,0.1248,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-02-18,h23v06,1152.0,2.0,0.0634,0.1381,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-03-05,h23v06,1152.0,2.0,0.0873,0.171,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-03-21,h23v06,1152.0,2.0,0.0674,0.1223,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-04-06,h23v06,1152.0,2.0,0.0817,0.1606,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-04-22,h23v06,1152.0,2.0,0.0829,0.1219,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-05-08,h23v06,1152.0,2.0,0.0693,0.1162,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-05-24,h23v06,1152.0,2.0,0.0996,0.1517,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-06-09,h23v06,1152.0,2.0,0.0909,0.1374,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-06-25,h23v06,1152.0,2.0,0.0854,0.1206,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-07-11,h23v06,1152.0,2.0,0.0777,0.1163,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-07-27,h23v06,1152.0,2.0,0.0715,0.1429,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-08-12,h23v06,1152.0,2.0,0.0761,0.111,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-08-28,h23v06,1152.0,2.0,0.0667,0.1277,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-09-13,h23v06,1152.0,2.0,0.0832,0.1448,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-09-29,h23v06,1152.0,2.0,0.0719,0.1225,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-10-15,h23v06,1152.0,2.0,0.0755,0.1641,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-10-31,h23v06,1152.0,2.0,0.0722,0.1588,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-11-16,h23v06,1152.0,2.0,0.0754,0.1178,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-12-02,h23v06,1152.0,2.0,0.0664,0.1444,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2020-12-18,h23v06,1152.0,2.0,0.0743,0.1861,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2021-01-01,h23v06,1152.0,2.0,0.0568,0.1393,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2021-01-17,h23v06,1152.0,2.0,0.0604,0.1343,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2021-02-02,h23v06,1152.0,2.0,0.0648,0.1161,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2021-02-18,h23v06,1152.0,2.0,0.0693,0.1521,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2021-03-06,h23v06,1152.0,2.0,0.0753,0.1598,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2021-03-22,h23v06,1152.0,2.0,0.0721,0.1446,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2021-04-07,h23v06,1152.0,2.0,0.0793,0.1147,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,19,25.1967,55.2712,2021-04-23,h23v06,1152.0,2.0,0.0806,0.1502,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
